"Initial source","Transformation ID","Reaction SMILES","Substrate SMILES","Substrate InChI","Product SMILES","Product InChI","In Sink","Sink name","Diameter","Rule ID","EC number","Score","Starting Source SMILES","Iteration"
"[target]","TRS_0_3_46","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>O=O.[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","O=O","InChI=1S/O2/c1-2","1","[MNXM735437]","16","[RR-02-f1757e1e8a92aa5e-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_46","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>O=O.[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H]","InChI=1S/C3H7NO4S/c4-2(3(5)6)1-9(7)8/h2H,1,4H2,(H,5,6)(H,7,8)","1","[MNXM1108288]","16","[RR-02-f1757e1e8a92aa5e-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_48","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OC(=O)C(=O)C([H])([H])[H]","InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)","1","[MNXM23]","16","[RR-02-16e1c71cc62727b4-16-F]","[4.4.1.25]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_48","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]N([H])[H]","InChI=1S/H3N/h1H3","1","[MNXM729302]","16","[RR-02-16e1c71cc62727b4-16-F]","[4.4.1.25]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_48","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OS(=O)O[H]","InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)","1","[MNXM726339]","16","[RR-02-16e1c71cc62727b4-16-F]","[4.4.1.25]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_51","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])OP(=O)(O[H])O[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])OP(=O)(O[H])O[H]","InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)","1","[MNXM1094062]","16","[RR-02-b738a3ecaf49e6b9-16-F]","[2.5.1.76]","1.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_51","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])OP(=O)(O[H])O[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OS(=O)O[H]","InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)","1","[MNXM726339]","16","[RR-02-b738a3ecaf49e6b9-16-F]","[2.5.1.76]","1.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_52","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H].[H]O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H]","InChI=1S/C3H7NO4S/c4-2(3(5)6)1-9(7)8/h2H,1,4H2,(H,5,6)(H,7,8)","1","[MNXM1108288]","16","[RR-02-96473f80ec202a80-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_52","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)O[H].[H]O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]O[H]","InChI=1S/H2O/h1H2","1","[MNXM02]","16","[RR-02-96473f80ec202a80-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_53","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S[H]","InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","1","[MNXM2112, MNXM738067]","16","[RR-02-b6b113657ee334a8-16-F]","[4.4.1.10]","2.2695129442179165","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_53","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S[H].[H]OS(=O)O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","[H]OS(=O)O[H]","InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)","1","[MNXM726339]","16","[RR-02-b6b113657ee334a8-16-F]","[4.4.1.10]","2.2695129442179165","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_65","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H][Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C4H9NO2Se/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)","[H]OC(=O)C(=O)C([H])([H])[H]","InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)","1","[MNXM23]","16","[RR-02-9015d35962c0f877-16-F]","[4.4.1.1, 4.4.1.13]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_65","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H][Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C4H9NO2Se/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)","[H]N([H])[H]","InChI=1S/H3N/h1H3","1","[MNXM729302]","16","[RR-02-9015d35962c0f877-16-F]","[4.4.1.1, 4.4.1.13]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_26","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H])c([H])c1[H])N2[H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H])c([H])c1[H])N2[H]","InChI=1S/C29H37N9O12/c30-29-37-23-22(25(44)38-29)33-15(12-32-23)11-31-14-3-1-13(2-4-14)24(43)36-18(28(49)50)6-9-20(40)34-16(26(45)46)5-8-19(39)35-17(27(47)48)7-10-21(41)42/h1-4,15-18,31,33H,5-12H2,(H,34,40)(H,35,39)(H,36,43)(H,41,42)(H,45,46)(H,47,48)(H,49,50)(H4,30,32,37,38,44)","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H]","InChI=1S/C24H30N8O9/c25-24-31-19-18(21(37)32-24)28-13(10-27-19)9-26-12-3-1-11(2-4-12)20(36)30-15(23(40)41)5-7-16(33)29-14(22(38)39)6-8-17(34)35/h1-4,13-15,26,28H,5-10H2,(H,29,33)(H,30,36)(H,34,35)(H,38,39)(H,40,41)(H4,25,27,31,32,37)","0","[None]","16","[RR-02-020469d93c1a9a15-16-F, RR-02-c0ecd6669d521fb9-16-F]","[6.3.2.32, 6.3.2.17]","0.4771212547196624","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_33","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])C([H])([H])[H].[H][Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","0","[None]","16","[RR-02-54a6324582be876b-16-F]","[4.4.1.1, 4.4.1.11]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_65","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H][Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C4H9NO2Se/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","0","[None]","16","[RR-02-9015d35962c0f877-16-F]","[4.4.1.1, 4.4.1.13]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_4_136","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H]","InChI=1S/C24H30N8O9/c25-24-31-19-18(21(37)32-24)28-13(10-27-19)9-26-12-3-1-11(2-4-12)20(36)30-15(23(40)41)5-7-16(33)29-14(22(38)39)6-8-17(34)35/h1-4,13-15,26,28H,5-10H2,(H,29,33)(H,30,36)(H,34,35)(H,38,39)(H,40,41)(H4,25,27,31,32,37)","[H]OC(=O)C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","1","[MNXM741172, MNXM331]","16","[RR-02-cf289ac7cbd43984-16-F, RR-02-2c05286d9ea598c2-16-F]","[6.3.2.17, 6.3.2.12]","0.4771212547196624","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
"[target]","TRS_0_4_136","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])c([H])c1[H])N2[H]","InChI=1S/C24H30N8O9/c25-24-31-19-18(21(37)32-24)28-13(10-27-19)9-26-12-3-1-11(2-4-12)20(36)30-15(23(40)41)5-7-16(33)29-14(22(38)39)6-8-17(34)35/h1-4,13-15,26,28H,5-10H2,(H,29,33)(H,30,36)(H,34,35)(H,38,39)(H,40,41)(H4,25,27,31,32,37)","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H]","InChI=1S/C19H23N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,11-12,21,23H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)","1","[MNXM1103936]","16","[RR-02-cf289ac7cbd43984-16-F, RR-02-2c05286d9ea598c2-16-F]","[6.3.2.17, 6.3.2.12]","0.4771212547196624","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
"[target]","TRS_0_4_217","[H][Se]C([H])([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[S+](C([H])([H])[H])C([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])O[H].[H][Se][H]","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[S+](C([H])([H])[H])C([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])O[H]","InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)","1","[MNXM1102072]","16","[RR-02-fad25e6f338e6155-16-F]","[2.1.1.-]","1.1760912590556811","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
"[target]","TRS_0_4_217","[H][Se]C([H])([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[S+](C([H])([H])[H])C([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])O[H].[H][Se][H]","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","[H][Se][H]","InChI=1S/H2Se/h1H2","1","[MNXM741485]","16","[RR-02-fad25e6f338e6155-16-F]","[2.1.1.-]","1.1760912590556811","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
"[target]","TRS_0_4_220","[H][Se]C([H])([H])[H]>>[H]OC([H])([H])[H].[H][Se][H]","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","[H]OC([H])([H])[H]","InChI=1S/CH4O/c1-2/h2H,1H3","1","[MNXM729799]","16","[RR-02-818f9be6f685c457-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
"[target]","TRS_0_4_220","[H][Se]C([H])([H])[H]>>[H]OC([H])([H])[H].[H][Se][H]","[H][Se]C([H])([H])[H]","InChI=1S/CH4Se/c1-2/h2H,1H3","[H][Se][H]","InChI=1S/H2Se/h1H2","1","[MNXM741485]","16","[RR-02-818f9be6f685c457-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","4"
